Stock,Species,Areas,AreaType,StockDescription
rjc.27.8c,RJC,27.8.c,IC_Divisions,Thornback ray (Raja clavata) in Division 8.c (Cantabrian Sea)
rjc.27.8c,RJC,27.8.c.w,IC_Sub-divisions,Thornback ray (Raja clavata) in Division 8.c (Cantabrian Sea)
rjc.27.8c,RJC,27.8.c.e,IC_Sub-divisions,Thornback ray (Raja clavata) in Division 8.c (Cantabrian Sea)
rjc.27.9a,RJC,27.9.a,IC_Divisions,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.n,IC_Sub-divisions,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.s,IC_Sub-divisions,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.c.n,IC_AreaUnit,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.c.s,IC_AreaUnit,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.s.a,IC_AreaUnit,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.s.c,IC_AreaUnit,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rjc.27.9a,RJC,27.9.a.c,IC_Sub-divisions,Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)
rje.27.7de,RJE,27.7.d,IC_Divisions,Small-eyed ray (Raja microocellata) in Divisions 7.d and 7.e (English Channel)
rje.27.7de,RJE,27.7.e,IC_Divisions,Small-eyed ray (Raja microocellata) in Divisions 7.d and 7.e (English Channel)
rje.27.7fg,RJE,27.7.f,IC_Divisions,Small-eyed ray (Raja microocellata) in Divisions 7.f and 7.g (Bristol Channel, Celtic Sea North)
rje.27.7fg,RJE,27.7.g,IC_Divisions,Small-eyed ray (Raja microocellata) in Divisions 7.f and 7.g (Bristol Channel, Celtic Sea North)
rjf.27.67,RJF,27.6,IC_Sub-areas,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7,IC_Sub-areas,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.6.a,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.6.b,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.a,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.d,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.e,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.f,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.b,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.c,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.g,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.h,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.j,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.k,IC_Divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.6.a.n,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.6.a.s,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.a.n,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.a.s,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.6.b.2,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.6.b.1,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.c.1,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.c.2,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.j.1,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.j.2,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.k.1,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjf.27.67,RJF,27.7.k.2,IC_Sub-divisions,Shagreen ray (Leucoraja fullonica) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjh.27.4a6,RJH,27.4.a,IC_Divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.4.a.e,IC_Sub-divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.4.a.w,IC_Sub-divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6,IC_Sub-areas,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6.a,IC_Divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6.b,IC_Divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6.a.n,IC_Sub-divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6.a.s,IC_Sub-divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6.b.2,IC_Sub-divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4a6,RJH,27.6.b.1,IC_Sub-divisions,Blonde ray (Raja brachyura) in Subarea 6 and Division 4.a (North Sea and West of Scotland)
rjh.27.4bc7d,RJH,27.4.b,IC_Divisions,Blonde ray (Raja brachyura) in divisions 4.b, 4.c and 7.d (central and southern North Sea and eastern English Channel)
rjh.27.4bc7d,RJH,27.4.c,IC_Divisions,Blonde ray (Raja brachyura) in divisions 4.b, 4.c and 7.d (central and southern North Sea and eastern English Channel)
rjh.27.4bc7d,RJH,27.7.d,IC_Divisions,Blonde ray (Raja brachyura) in divisions 4.b, 4.c and 7.d (central and southern North Sea and eastern English Channel)
rjh.27.4c7d,RJH,27.4.c,IC_Divisions,Blonde ray (Raja brachyura) in Divisions 4.c and 7.d (southern North Sea and eastern English Channel)
rjh.27.4c7d,RJH,27.7.d,IC_Divisions,Blonde ray (Raja brachyura) in Divisions 4.c and 7.d (southern North Sea and eastern English Channel)
rjh.27.7afg,RJH,27.7.a,IC_Divisions,Blonde ray (Raja brachyura) in Divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)
rjh.27.7afg,RJH,27.7.f,IC_Divisions,Blonde ray (Raja brachyura) in Divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)
rjh.27.7afg,RJH,27.7.g,IC_Divisions,Blonde ray (Raja brachyura) in Divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)
rjh.27.7e,RJH,27.7.e,IC_Divisions,Blonde ray (Raja brachyura) in Division 7.e (western English Channel)
rjh.27.9a,RJH,27.9.a,IC_Divisions,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.n,IC_Sub-divisions,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.s,IC_Sub-divisions,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.c.n,IC_AreaUnit,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.c.s,IC_AreaUnit,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.s.a,IC_AreaUnit,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.s.c,IC_AreaUnit,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rjh.27.9a,RJH,27.9.a.c,IC_Sub-divisions,Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)
rji.27.67,RJI,27.6,IC_Sub-areas,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7,IC_Sub-areas,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.6.a,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.6.b,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.a,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.d,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.e,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.f,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.b,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.c,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.g,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.h,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.j,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.k,IC_Divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.6.a.n,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.6.a.s,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.a.n,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.a.s,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.6.b.2,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.6.b.1,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.c.1,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.c.2,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.j.1,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.j.2,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.k.1,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rji.27.67,RJI,27.7.k.2,IC_Sub-divisions,Sandy ray (Leucoraja circularis) in Subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)
rjm.27.3a47d,RJM,27.4,IC_Sub-areas,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.a,IC_Divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.a.e,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.a.w,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.3.a,IC_Divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.b,IC_Divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.c,IC_Divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.7.d,IC_Divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.3.a.21,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.3.a.20,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.b.e,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.3a47d,RJM,27.4.b.w,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)
rjm.27.67bj,RJM,27.6,IC_Sub-areas,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.6.a,IC_Divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.6.b,IC_Divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.7.b,IC_Divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.7.j,IC_Divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.6.b.2,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.6.b.1,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.7.j.1,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.67bj,RJM,27.7.j.2,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 6 and Divisions 7.b and 7.j (West of Scotland, west and southwest of Ireland)
rjm.27.7ae-h,RJM,27.7.a,IC_Divisions,Spotted ray (Raja montagui) in Divisions 7.a and 7.e-h (southern Celtic Seas and western English Channel)
rjm.27.7ae-h,RJM,27.7.e,IC_Divisions,Spotted ray (Raja montagui) in Divisions 7.a and 7.e-h (southern Celtic Seas and western English Channel)
rjm.27.7ae-h,RJM,27.7.f,IC_Divisions,Spotted ray (Raja montagui) in Divisions 7.a and 7.e-h (southern Celtic Seas and western English Channel)
rjm.27.7ae-h,RJM,27.7.g,IC_Divisions,Spotted ray (Raja montagui) in Divisions 7.a and 7.e-h (southern Celtic Seas and western English Channel)
rjm.27.7ae-h,RJM,27.7.h,IC_Divisions,Spotted ray (Raja montagui) in Divisions 7.a and 7.e-h (southern Celtic Seas and western English Channel)
rjm.27.8,RJM,27.8,IC_Sub-areas,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.a,IC_Divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.b,IC_Divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.c,IC_Divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.d,IC_Divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.e,IC_Divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.d.1,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.d.2,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.e.1,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.8,RJM,27.8.e.2,IC_Sub-divisions,Spotted ray (Raja montagui) in Subarea 8 (Bay of Biscay)
rjm.27.9a,RJM,27.9.a,IC_Divisions,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.n,IC_Sub-divisions,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.s,IC_Sub-divisions,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.c.n,IC_AreaUnit,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.c.s,IC_AreaUnit,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.s.a,IC_AreaUnit,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.s.c,IC_AreaUnit,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjm.27.9a,RJM,27.9.a.c,IC_Sub-divisions,Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)
rjn.27.3a4,RJN,27.4,IC_Sub-areas,Cuckoo ray (Leucoraja naevus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
rjn.27.3a4,RJN,27.4.a,IC_Divisions,Cuckoo ray (Leucoraja naevus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
rjn.27.3a4,RJN,27.3.a,IC_Divisions,Cuckoo ray (Leucoraja naevus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
rjn.27.3a4,RJN,27.4.b,IC_Divisions,Cuckoo ray (Leucoraja naevus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
rjn.27.3a4,RJN,27.4.c,IC_Divisions,Cuckoo ray (Leucoraja naevus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
rjn.27.3a4,RJN,27.3.a.21,IC_Sub-divisions,Cuckoo ray (Leucoraja naevus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)
