AphiaId,AphiaId_Desc,ICES_Vocab_CodeType_Worms_AphiaId,ASFIS_Code,ASFIS_Code_Desc,ICES_Vocab_CodeType_FAO_ASFIS
105924,Squalus blainville,SpecWoRMS,QUB,Squalus blainville,SpecASFIS
239867,Pycnogonum litorale,SpecWoRMS,QUG,Pycnogonum litorale,SpecASFIS
105778,Scymnodon,SpecWoRMS,QUX,Scymnodon spp,SpecASFIS
111448,Reteporella beaniana,SpecWoRMS,QVJ,Reteporella beaniana,SpecASFIS
131495,Lanice conchilega,SpecWoRMS,QVW,Lanice conchilega,SpecASFIS
125125,Ophiopholis aculeata,SpecWoRMS,QXE,Ophiopholis aculeata,SpecASFIS
125999,Pomatoschistus,SpecWoRMS,QXS,Pomatoschistus spp,SpecASFIS
124710,Psolus phantapus,SpecWoRMS,QXT,Psolus phantapus,SpecASFIS
107374,Geryon trispinosus,SpecWoRMS,QYU,Geryon trispinosus,SpecASFIS
131543,Thelepus cincinnatus,SpecWoRMS,QZA,Thelepus cincinnatus,SpecASFIS
275180,Stomias lampropeltis,SpecWoRMS,QZT,Stomias lampropeltis,SpecASFIS
1577356,Spicara altum,SpecWoRMS,QZU,Spicara altum,SpecASFIS
158736,Stomias affinis,SpecWoRMS,QZY,Stomias affinis,SpecASFIS
141546,Solen marginatus,SpecWoRMS,RAE,Solen marginatus,SpecASFIS
105711,Rajidae,SpecWoRMS,RAJ,Rajidae,SpecASFIS
138515,Solen,SpecWoRMS,RAZ,Solen spp,SpecASFIS
271601,Rhinobatos lionotus,SpecWoRMS,RBD,Rhinobatos lionotus,SpecASFIS
105754,Gymnura spp,SpecWoRMS,RBY,Gymnura spp,SpecASFIS
278217,Rhynchobatus australiae,SpecWoRMS,RCA,Rhynchobatus australiae,SpecASFIS
126442,Raniceps raninus,SpecWoRMS,RCR,Raniceps raninus,SpecASFIS
105830,Rhinochimaera atlantica,SpecWoRMS,RCT,Rhinochimaera atlantica,SpecASFIS
465540,Procambarus clarkii,SpecWoRMS,RCW,Procambarus clarkii,SpecASFIS
1017389,Bathytoshia centroura,SpecWoRMS,RDC,Bathytoshia centroura,SpecASFIS
127061,Pagrus auriga,SpecWoRMS,REA,Pagrus auriga,SpecASFIS
127254,Sebastes mentella,SpecWoRMS,REB,Sebastes mentella,SpecASFIS
221446,Sebastes capensis,SpecWoRMS,REC,Sebastes capensis,SpecASFIS
126175,Sebastes,SpecWoRMS,RED,Sebastes spp,SpecASFIS
151324,Sebastes norvegicus,SpecWoRMS,REG,Sebastes norvegicus,SpecASFIS
126337,Coccorella atlantica,SpecWoRMS,REI,Coccorella atlantica,SpecASFIS
126525,Regalecus glesne,SpecWoRMS,REL,Regalecus glesne,SpecASFIS
210373,Penaeus penicillatus,SpecWoRMS,REP,Penaeus penicillatus,SpecASFIS
218498,Lutjanus argentimaculatus,SpecWoRMS,RES,Lutjanus argentimaculatus,SpecASFIS
234766,Amblyraja taaf,SpecWoRMS,RFA,Amblyraja taaf,SpecASFIS
421792,Processa hemphilli,SpecWoRMS,RFF,Processa hemphilli,SpecASFIS
283975,Stichopathes pourtalesi,SpecWoRMS,RFU,Stichopathes pourtalesi,SpecASFIS
1287835,Stichopathes luetkeni,SpecWoRMS,RFW,Stichopathes luetkeni,SpecASFIS
280949,Gurgesiella atlantica,SpecWoRMS,RGA,Gurgesiella atlantica,SpecASFIS
105856,Gymnura altavela,SpecWoRMS,RGL,Gymnura altavela,SpecASFIS
215611,Gymnura poecilura,SpecWoRMS,RGP,Gymnura poecilura,SpecASFIS
126109,Arnoglossus,SpecWoRMS,RGX,Arnoglossus spp.,SpecASFIS
126472,Macrourus berglax,SpecWoRMS,RHG,Macrourus berglax,SpecASFIS
145771,Palmaria palmata,SpecWoRMS,RHP,Palmaria palmata,SpecASFIS
126497,Mora moro,SpecWoRMS,RIB,Mora moro,SpecASFIS
127373,Rhadinesthes decimus,SpecWoRMS,RID,Rhadinesthes decimus,SpecASFIS
127231,Rhodichthys regina,SpecWoRMS,RIR,Rhodichthys regina,SpecASFIS
140167,Lacuna crassior,SpecWoRMS,RIZ,Lacuna crassior,SpecASFIS
105896,Rostroraja alba,SpecWoRMS,RJA,Rostroraja alba,SpecASFIS
105869,Dipturus batis,SpecWoRMS,RJB,Dipturus batis,SpecASFIS
105883,Raja clavata,SpecWoRMS,RJC,Raja clavata,SpecASFIS
105885,Raja microocellata,SpecWoRMS,RJE,Raja microocellata,SpecASFIS
105874,Leucoraja fullonica,SpecWoRMS,RJF,Leucoraja fullonica,SpecASFIS
105863,Amblyraja hyperborea,SpecWoRMS,RJG,Amblyraja hyperborea,SpecASFIS
367297,Raja brachyura,SpecWoRMS,RJH,Raja brachyura,SpecASFIS
105873,Leucoraja circularis,SpecWoRMS,RJI,Leucoraja circularis,SpecASFIS
105864,Amblyraja jenseni,SpecWoRMS,RJJ,Amblyraja jenseni,SpecASFIS
1019159,Rajella lintea,SpecWoRMS,RJK,Rajella lintea,SpecASFIS
105887,Raja montagui,SpecWoRMS,RJM,Raja montagui ,SpecASFIS
105876,Leucoraja naevus,SpecWoRMS,RJN,Leucoraja naevus,SpecASFIS
105872,Dipturus oxyrinchus,SpecWoRMS,RJO,Dipturus oxyrinchus,SpecASFIS
105868,Bathyraja spinicauda,SpecWoRMS,RJQ,Bathyraja spinicauda,SpecASFIS
105865,Amblyraja radiata,SpecWoRMS,RJR,Amblyraja radiata,SpecASFIS
158554,Malacoraja senta,SpecWoRMS,RJS,Malacoraja senta,SpecASFIS
105891,Raja undulata,SpecWoRMS,RJU,Raja undulata,SpecASFIS
105894,Rajella fyllae,SpecWoRMS,RJY,Rajella fyllae,SpecASFIS
107683,Processa edulis,SpecWoRMS,RKD,Processa edulis,SpecASFIS
141548,Spirula spirula,SpecWoRMS,RKS,Spirula spirula,SpecASFIS
107682,Processa canaliculata,SpecWoRMS,RKU,Processa canaliculata,SpecASFIS
586294,Caridina weberi,SpecWoRMS,RKW,Caridina weberi,SpecASFIS
274165,Arnoglossus grohmanni,SpecWoRMS,RKZ,Arnoglossus grohmanni,SpecASFIS
127125,Arnoglossus kessleri,SpecWoRMS,RKZ,Arnoglossus grohmanni,SpecASFIS
281388,Lonchurus elegans,SpecWoRMS,RLE,Paralonchurus elegans,SpecASFIS
126817,Seriola fasciata,SpecWoRMS,RLF,Seriola fasciata,SpecASFIS
127124,Arnoglossus imperialis,SpecWoRMS,RLI,Arnoglossus imperialis,SpecASFIS
126815,Seriola carpenteri,SpecWoRMS,RLR,Seriola carpenteri,SpecASFIS
274817,Sebastes melanops,SpecWoRMS,RMG,Sebastes melanops,SpecASFIS
158960,Coryphaenoides rupestris,SpecWoRMS,RNG,Coryphaenoides rupestris,SpecASFIS
254975,Lissodelphis borealis,SpecWoRMS,RNW,Lissodelphis borealis,SpecASFIS
105783,Squatina,SpecWoRMS,RNZ,Squatina spp,SpecASFIS
141449,Rossia macrosoma,SpecWoRMS,ROA,Rossia macrosoma,SpecASFIS
125743,Gaidropsarus,SpecWoRMS,ROL,Gaidropsarus spp,SpecASFIS
126709,Rouleina attrita,SpecWoRMS,ROT,Rouleina attrita,SpecASFIS
220089,Plesiobatis daviesi,SpecWoRMS,RPD,Plesiobatis daviesi,SpecASFIS
127063,Pagrus pagrus,SpecWoRMS,RPG,Pagrus pagrus,SpecASFIS
274838,Sebastes proriger,SpecWoRMS,RPJ,Sebastes proriger,SpecASFIS
125604,Stomiidae,SpecWoRMS,RQX,Stomiidae,SpecASFIS
125481,Regalecidae,SpecWoRMS,RRG,Regalecidae,SpecASFIS
159655,Trachurus lathami,SpecWoRMS,RSC,Trachurus lathami,SpecASFIS
127248,Scorpaena scrofa,SpecWoRMS,RSE,Scorpaena scrofa,SpecASFIS
231414,Lissodelphis peronii,SpecWoRMS,RSW,Lissodelphis peronii,SpecASFIS
282546,Ramnogaster arcuata,SpecWoRMS,RTA,Ramnogaster arcuata,SpecASFIS
137110,Steno bredanensis,SpecWoRMS,RTD,Steno bredanensis,SpecASFIS
125471,Macrouridae,SpecWoRMS,RTX,Macrouridae,SpecASFIS
126802,Caranx crysos,SpecWoRMS,RUB,Caranx crysos,SpecASFIS
274775,Sebastes babcocki,SpecWoRMS,RVB,Sebastes babcocki,SpecASFIS
107281,Thia scutellata,SpecWoRMS,RVK,Thia scutellata,SpecASFIS
123177,Spatangidae,SpecWoRMS,RWT,Spatangidae,SpecASFIS
126052,Argyrosomus,SpecWoRMS,RXY,Argyrosomus spp,SpecASFIS
218467,Plagiogeneion rubiginosum,SpecWoRMS,RYG,Plagiogeneion rubiginosum,SpecASFIS
282577,Rhamphocetichthys savagei,SpecWoRMS,RYS,Rhamphocetichthys savagei,SpecASFIS
135168,Solenosmilia variabilis,SpecWoRMS,RZT,Solenosmilia variabilis,SpecASFIS
126422,Sardinella aurita,SpecWoRMS,SAA,Sardinella aurita,SpecASFIS
159463,Anoplopoma fimbria,SpecWoRMS,SAB,Anoplopoma fimbria,SpecASFIS
126423,Sardinella maderensis,SpecWoRMS,SAE,Sardinella maderensis,SpecASFIS
127186,Salmo salar,SpecWoRMS,SAL,Salmo salar,SpecASFIS
125909,Ammodytes,SpecWoRMS,SAN,Ammodytes spp,SpecASFIS
282654,Salilota australis,SpecWoRMS,SAO,Salilota australis,SpecASFIS
204605,Harengula,SpecWoRMS,SAS,Harengula spp,SpecASFIS
126392,Scomberesox saurus,SpecWoRMS,SAU,Scomberesox saurus,SpecASFIS
105707,Pristidae,SpecWoRMS,SAW,Pristidae,SpecASFIS
125454,Scomberesocidae,SpecWoRMS,SAX,Scomberesocidae,SpecASFIS
127057,Pagellus acarne,SpecWoRMS,SBA,Pagellus acarne,SpecASFIS
127374,Stomias boa,SpecWoRMS,SBB,Stomias boa,SpecASFIS
274833,Sebastes paucispinis,SpecWoRMS,SBC,Sebastes paucispinis,SpecASFIS
1026966,Brachymystax lenok,SpecWoRMS,SBE,Brachymystax lenok,SpecASFIS
219720,Thunnus maccoyii,SpecWoRMS,SBF,Thunnus maccoyii,SpecASFIS
151523,Sparus aurata,SpecWoRMS,SBG,Sparus aurata,SpecASFIS
105833,Hexanchus griseus,SpecWoRMS,SBL,Hexanchus griseus,SpecASFIS
127278,Scopelogadus beanii,SpecWoRMS,SBN,Scopelogadus beanii,SpecASFIS
126080,Pagrus,SpecWoRMS,SBP,Pagrus spp,SpecASFIS
127059,Pagellus bogaraveo,SpecWoRMS,SBR,Pagellus bogaraveo,SpecASFIS
127056,Oblada melanura,SpecWoRMS,SBS,Oblada melanurus,SpecASFIS
1577363,Oblada melanurus,SpecWoRMS,SBS,Oblada melanurus,SpecASFIS
218605,Lithognathus aureti,SpecWoRMS,SBW,Lithognathus aureti,SpecASFIS
125564,Sparidae,SpecWoRMS,SBX,Sparidae,SpecASFIS
127051,Diplodus cervinus,SpecWoRMS,SBZ,Diplodus cervinus,SpecASFIS
156972,Placopecten magellanicus,SpecWoRMS,SCA,Placopecten magellanicus,SpecASFIS
140712,Pecten maximus,SpecWoRMS,SCE,Pecten maximus,SpecASFIS
125580,Scophthalmidae,SpecWoRMS,SCF,Scophthalmidae,SpecASFIS
105910,Dalatias licha,SpecWoRMS,SCK,Dalatias licha,SpecASFIS
105729,Scyliorhinus,SpecWoRMS,SCL,Scyliorhinus spp,SpecASFIS
125595,Scorpaenidae,SpecWoRMS,SCO,Scorpaenidae,SpecASFIS
159811,Stenotomus chrysops,SpecWoRMS,SCP,Stenotomus chrysops,SpecASFIS
107350,Maja squinado,SpecWoRMS,SCR,Maja squinado,SpecASFIS
126171,Scorpaena,SpecWoRMS,SCS,Scorpaena spp,SpecASFIS
126152,Myoxocephalus,SpecWoRMS,SCU,Myoxocephalus spp,SpecASFIS
213,Pectinidae,SpecWoRMS,SCX,Pectinidae,SpecASFIS
107709,Scyllarus arctus,SpecWoRMS,SCY,Scyllarus arctus,SpecASFIS
274018,Lepidopus fitchi,SpecWoRMS,SDF,Lepidopus fitchi,SpecASFIS
105904,Deania hystricosa,SpecWoRMS,SDH,Deania hystricosa,SpecASFIS
126372,Synodus saurus,SpecWoRMS,SDR,Synodus saurus,SpecASFIS
105821,Mustelus asterias,SpecWoRMS,SDS,Mustelus asterias,SpecASFIS
105905,Deania profundorum,SpecWoRMS,SDU,Deania profundorum,SpecASFIS
105732,Mustelus,SpecWoRMS,SDV,Mustelus spp,SpecASFIS
125937,Decapterus,SpecWoRMS,SDX,Decapterus spp,SpecASFIS
206969,Seriatopora caliendrum,SpecWoRMS,SDZ,Seriatopora caliendrum,SpecASFIS
137084,Phoca vitulina,SpecWoRMS,SEC,Phoca vitulina,SpecASFIS
127306,Argyropelecus aculeatus,SpecWoRMS,SEE,Argyropelecus aculeatus,SpecASFIS
137080,Halichoerus grypus,SpecWoRMS,SEG,Halichoerus grypus,SpecASFIS
159019,Pagophilus groenlandicus,SpecWoRMS,SEH,Pagophilus groenlandicus,SpecASFIS
282760,Seriolella violacea,SpecWoRMS,SEI,Seriolella violacea,SpecASFIS
282755,Seriolella brama,SpecWoRMS,SEM,Seriolella brama,SpecASFIS
282757,Seriolella porosa,SpecWoRMS,SEO,Seriolella porosa,SpecASFIS
159021,Pusa hispida,SpecWoRMS,SER,Pusa hispida,SpecASFIS
218617,Polysteganus undulosus,SpecWoRMS,SEV,Polysteganus undulosus,SpecASFIS
127165,Eurypharynx pelecanoides,SpecWoRMS,SEX,Eurypharynx pelecanoides,SpecASFIS
137078,Cystophora cristata ,SpecWoRMS,SEZ,Cystophora cristata,SpecASFIS
158812,Istiophorus platypterus,SpecWoRMS,SFA,Istiophorus platypterus,SpecASFIS
126396,Diretmichthys parini,SpecWoRMS,SFN,Diretmichthys parini,SpecASFIS
127389,Syngnathus rostellatus,SpecWoRMS,SFR,Syngnathus rostellatus,SpecASFIS
127088,Lepidopus caudatus,SpecWoRMS,SFS,Lepidopus caudatus,SpecASFIS
127255,Sebastes viviparus,SpecWoRMS,SFV,Sebastes viviparus,SpecASFIS
274820,Sebastes miniatus,SpecWoRMS,SFW,Sebastes miniatus,SpecASFIS
127387,Syngnathus acus,SpecWoRMS,SGQ,Syngnathus acus,SpecASFIS
158670,Alosa sapidissima,SpecWoRMS,SHA,Alosa sapidissima,SpecASFIS
105922,Echinorhinus brucus,SpecWoRMS,SHB,Echinorhinus brucus,SpecASFIS
105775,Etmopterus,SpecWoRMS,SHL,Etmopterus spp,SpecASFIS
105812,Galeus melastomus,SpecWoRMS,SHO,Galeus melastomus,SpecASFIS
127052,Diplodus puntazzo,SpecWoRMS,SHR,Diplodus puntazzo,SpecASFIS
106731,Sergestidae,SpecWoRMS,SHS,Sergestidae,SpecASFIS
137096,Globicephala macrorhynchus,SpecWoRMS,SHW,Globicephala macrorhynchus,SpecASFIS
10211,Squaliformes,SpecWoRMS,SHX,Squaliformes,SpecASFIS
125715,Alosa,SpecWoRMS,SHZ,Alosa spp,SpecASFIS
125438,Atherinidae,SpecWoRMS,SIL,Atherinidae,SpecASFIS
127339,Chirostomias pliopterus,SpecWoRMS,SIO,Chirostomias pliopterus,SpecASFIS
127075,Pampus argenteus,SpecWoRMS,SIP,Pampus argenteus,SpecASFIS
137088,Balaenoptera borealis,SpecWoRMS,SIW,Balaenoptera borealis,SpecASFIS
125721,Sardinella,SpecWoRMS,SIX,Sardinella spp,SpecASFIS
394429,Pecten jacobaeus,SpecWoRMS,SJA,Pecten jacobaeus,SpecASFIS
232042,Tadorna tadorna,SpecWoRMS,SJD,Tadorna tadorna,SpecASFIS
282794,Similiparma hermani,SpecWoRMS,SJM,Similiparma hermani,SpecASFIS
105766,Raja,SpecWoRMS,SKA,Raja spp,SpecASFIS
125775,Gasterosteus,SpecWoRMS,SKB,Gasterosteus spp,SpecASFIS
210415,Solenocera pectinata,SpecWoRMS,SKE,Solenocera pectinata,SpecASFIS
368408,Selachii,SpecWoRMS,SKH,Selachii or Selachimorpha (Pleurotremata),SpecASFIS
127018,Katsuwonus pelamis,SpecWoRMS,SKJ,Katsuwonus pelamis,SpecASFIS
210421,Solenocera choprai,SpecWoRMS,SKK,Solenocera choprai,SpecASFIS
107120,Solenocera membranacea,SpecWoRMS,SKM,Solenocera membranacea,SpecASFIS
276339,Foetorepus agassizii,SpecWoRMS,SKS,Synchiropus agassizii,SpecASFIS
10193,Elasmobranchii,SpecWoRMS,SKX,Elasmobranchii,SpecASFIS
126460,Molva macrophthalma,SpecWoRMS,SLI,Molva macrophthalma,SpecASFIS
127064,Sarpa salpa,SpecWoRMS,SLM,Sarpa salpa,SpecASFIS
210070,Palinurus delagoae,SpecWoRMS,SLN,Palinurus delagoae,SpecASFIS
107703,Palinurus elephas,SpecWoRMS,SLO,Palinurus elephas,SpecASFIS
219707,Allothunnus fallai,SpecWoRMS,SLT,Allothunnus fallai,SpecASFIS
107060,Panulirus,SpecWoRMS,SLV,Panulirus spp,SpecASFIS
125587,Salmonidae,SpecWoRMS,SLZ,Salmonidae,SpecASFIS
105839,Isurus oxyrinchus,SpecWoRMS,SMA,Isurus oxyrinchus,SpecASFIS
105822,Mustelus mustelus,SpecWoRMS,SMD,Mustelus mustelus,SpecASFIS
126736,Osmerus eperlanus,SpecWoRMS,SME,Osmerus eperlanus,SpecASFIS
217720,Symbolophorus barnardi,SpecWoRMS,SMP,Symbolophorus barnardi,SpecASFIS
159791,Lutjanus,SpecWoRMS,SNA,Lutjanus spp,SpecASFIS
219697,Thyrsites atun,SpecWoRMS,SNK,Leionura atun,SpecASFIS
127246,Scorpaena notata,SpecWoRMS,SNQ,Scorpaena notata,SpecASFIS
127378,Macroramphosus scolopax,SpecWoRMS,SNS,Macroramphosus scolopax,SpecASFIS
218473,Lutjanus russellii,SpecWoRMS,SNU,Lutjanus russellii,SpecASFIS
205867,Austroglossus,SpecWoRMS,SOA,Austroglossus spp,SpecASFIS
254569,Oncorhynchus nerka,SpecWoRMS,SOC,Oncorhynchus nerka,SpecASFIS
233,Solenidae,SpecWoRMS,SOI,Solenidae,SpecASFIS
127160,Solea solea,SpecWoRMS,SOL,Solea solea,SpecASFIS
154677,Silurus glanis,SpecWoRMS,SOM,Silurus glanis,SpecASFIS
126132,Solea,SpecWoRMS,SOO,Solea spp,SpecASFIS
246184,Penaeus notialis,SpecWoRMS,SOP,Penaeus notialis,SpecASFIS
127156,Pegusa lascaris,SpecWoRMS,SOS,Pegusa lascaris,SpecASFIS
276823,Psettodes belcheri,SpecWoRMS,SOT,Psettodes belcheri,SpecASFIS
219822,Austroglossus microlepis,SpecWoRMS,SOW,Austroglossus microlepis,SpecASFIS
125581,Soleidae,SpecWoRMS,SOX,Soleidae,SpecASFIS
126830,Spicara smaris,SpecWoRMS,SPC,Spicara smaris,SpecASFIS
271379,Sphyrna media,SpecWoRMS,SPE,Sphyrna media,SpecASFIS
126954,Tetrapturus pfluegeri,SpecWoRMS,SPF,Tetrapturus pfluegeri,SpecASFIS
105816,Sphyrna lewini,SpecWoRMS,SPL,Sphyrna lewini,SpecASFIS
105730,Sphyrna,SpecWoRMS,SPN,Sphyrna spp,SpecASFIS
131626,Spongiidae,SpecWoRMS,SPO,Spongiidae,SpecASFIS
254971,Phocoena dioptrica,SpecWoRMS,SPP,Phocoena dioptrica,SpecASFIS
126425,Sprattus sprattus,SpecWoRMS,SPR,Sprattus sprattus,SpecASFIS
126976,Dicentrarchus punctatus,SpecWoRMS,SPU,Dicentrarchus punctatus,SpecASFIS
137119,Physeter macrocephalus,SpecWoRMS,SPW,Physeter macrocephalus,SpecASFIS
137217,Salpidae,SpecWoRMS,SPX,Salpidae,SpecASFIS
105819,Sphyrna zygaena,SpecWoRMS,SPZ,Sphyrna zygaena,SpecASFIS
342064,Illex argentinus,SpecWoRMS,SQA,Illex argentinus,SpecASFIS
138139,Loligo,SpecWoRMS,SQC,Loligo spp,SpecASFIS
140624,Todarodes sagittatus,SpecWoRMS,SQE,Todarodes sagittatus,SpecASFIS
140270,Loligo forbesii,SpecWoRMS,SQF,Loligo forbesii,SpecASFIS
225569,Todarodes angolensis,SpecWoRMS,SQG,Todarodes angolensis,SpecASFIS
377669,Solenocera melantho,SpecWoRMS,SQH,Solenocera melantho,SpecASFIS
153087,Illex illecebrosus,SpecWoRMS,SQI,Illex illecebrosus,SpecASFIS
410354,Doryteuthis (Amerigo) pealeii,SpecWoRMS,SQL,Doryteuthis pealeii,SpecASFIS
574541,Doryteuthis pealeii,SpecWoRMS,SQL,Doryteuthis pealeii,SpecASFIS
140621,Illex coindetii,SpecWoRMS,SQM,Illex coindetii,SpecASFIS
574538,Doryteuthis gahi,SpecWoRMS,SQP,Doryteuthis gahi,SpecASFIS
140271,Loligo vulgaris,SpecWoRMS,SQR,Loligo vulgaris,SpecASFIS
325305,Martialia hyadesi,SpecWoRMS,SQS,Martialia hyadesi,SpecASFIS
291111,Stauropathes arctica,SpecWoRMS,SQW,Stauropathes arctica,SpecASFIS
136093,Squillidae,SpecWoRMS,SQY,Squillidae,SpecASFIS
11734,Loliginidae,SpecWoRMS,SQZ,Loliginidae,SpecASFIS
154165,Scardinius erythrophthalmus,SpecWoRMS,SRE,Scardinius erythrophthalmus,SpecASFIS
126076,Diplodus,SpecWoRMS,SRG,Diplodus spp,SpecASFIS
212263,Spratelloides gracilis,SpecWoRMS,SRH,Spratelloides gracilis,SpecASFIS
127042,Serranus hepatus,SpecWoRMS,SRJ,Serranus hepatus,SpecASFIS
127043,Serranus scriba,SpecWoRMS,SRK,Serranus scriba,SpecASFIS
343900,Hyperoodon planifrons,SpecWoRMS,SRW,Hyperoodon planifrons,SpecASFIS
10216,Rajiformes,SpecWoRMS,SRX,Rajiformes,SpecASFIS
216510,Semele radiata,SpecWoRMS,SRZ,Semele radiata,SpecASFIS
159228,Menidia menidia,SpecWoRMS,SSA,Menidia menidia,SpecASFIS
127055,Lithognathus mormyrus,SpecWoRMS,SSB,Lithognathus mormyrus,SpecASFIS
138159,Spisula,SpecWoRMS,SSD,Spisula spp,SpecASFIS
103846,Microcosmus vulgaris,SpecWoRMS,SSG,Microcosmus vulgaris,SpecASFIS
240796,Aristaeopsis edwardsiana,SpecWoRMS,SSH,Aristaeopsis edwardsiana,SpecASFIS
126328,Synaphobranchus kaupii,SpecWoRMS,SSK,Synaphobranchus kaupii,SpecASFIS
159342,Scomberomorus maculatus,SpecWoRMS,SSM,Scomberomorus maculatus,SpecASFIS
219734,Tetrapturus angustirostris,SpecWoRMS,SSP,Tetrapturus angustirostris,SpecASFIS
1839,Ascidiacea,SpecWoRMS,SSX,Ascidiacea,SpecASFIS
151179,Morone saxatilis,SpecWoRMS,STB,Morone saxatilis,SpecASFIS
123080,Asteroidea,SpecWoRMS,STF,Asteroidea,SpecASFIS
159313,Cynoscion regalis,SpecWoRMS,STG,Cynoscion regalis,SpecASFIS
123776,Asterias rubens,SpecWoRMS,STH,Asterias rubens,SpecASFIS
105751,Dasyatis,SpecWoRMS,STI,Dasyatis spp,SpecASFIS
151307,Sander,SpecWoRMS,STP,Sander spp,SpecASFIS
127393,Syngnathus typhle,SpecWoRMS,STQ,Syngnathus typhle,SpecASFIS
105708,Dasyatidae,SpecWoRMS,STT,Dasyatidae,SpecASFIS
125424,Acipenseridae,SpecWoRMS,STU,Acipenseridae,SpecASFIS
105927,Squatina oculata,SpecWoRMS,SUT,Squatina Oculata,SpecASFIS
282826,Solivomer arenidens,SpecWoRMS,SVA,Solivomer arenidens,SpecASFIS
154319,Hypophthalmichthys molitrix,SpecWoRMS,SVC,Hypophthalmichthys molitrix,SpecASFIS
141907,Chamelea gallina,SpecWoRMS,SVE,Chamelea gallina,SpecASFIS
127258,Setarches guentheri,SpecWoRMS,SVG,Setarches guentheri,SpecASFIS
274737,Scorpaena stephanica,SpecWoRMS,SVV,Scorpaena stephanica,SpecASFIS
126630,Symbolophorus veranyi,SpecWoRMS,SVW,Symbolophorus veranyi,SpecASFIS
136100,Lysiosquilla,SpecWoRMS,SVX,Stomatopoda,SpecASFIS
127053,Diplodus sargus,SpecWoRMS,SWA,Diplodus sargus,SpecASFIS
830,Phaeophyceae,SpecWoRMS,SWB,Phaeophyceae,SpecASFIS
1021127,Salvelinus willoughbii,SpecWoRMS,SWI,Salvelinus willoughbii,SpecASFIS
106763,Portunidae,SpecWoRMS,SWM,Portunidae,SpecASFIS
127094,Xiphias gladius,SpecWoRMS,SWO,Xiphias gladius,SpecASFIS
852,Rhodophyta,SpecWoRMS,SWR,Rhodophyta,SpecASFIS
125589,Cottidae,SpecWoRMS,SWU,Cottidae,SpecASFIS
271669,Squatina guggenheim,SpecWoRMS,SWV,Squatina guggenheim,SpecASFIS
126227,Syngnathus ,SpecWoRMS,SWY,Syngnathus spp,SpecASFIS
127314,Sternoptyx diaphana,SpecWoRMS,SXD,Sternoptyx diaphana,SpecASFIS
125952,Schedophilus,SpecWoRMS,SXE,Schedophilus spp,SpecASFIS
105814,Scyliorhinus canicula,SpecWoRMS,SYC,Scyliorhinus canicula,SpecASFIS
126636,Scopelengys tristis,SpecWoRMS,SYJ,Scopelengys tristis,SpecASFIS
272132,Synodus lucioceps,SpecWoRMS,SYL,Synodus lucioceps,SpecASFIS
105918,Scymnodon ringens,SpecWoRMS,SYR,Scymnodon ringens,SpecASFIS
105815,Scyliorhinus stellaris,SpecWoRMS,SYT,Scyliorhinus stellaris,SpecASFIS
105693,Scyliorhinidae,SpecWoRMS,SYX,Scyliorhinidae,SpecASFIS
159584,Synagrops bellus,SpecWoRMS,SZA,Synagrops bellus,SpecASFIS
135220,Scyphozoa,SpecWoRMS,SZY,Scyphozoa,SpecASFIS
1486838,Kaperangus microlepis,SpecWoRMS,SZZ,Kaperangus microlepis,SpecASFIS
126788,Taractichthys longipinnis,SpecWoRMS,TAL,Taractichthys longipinnis,SpecASFIS
126786,Taractes asper,SpecWoRMS,TAS,Taractes asper,SpecASFIS
126631,Taaningichthys bathyphilus,SpecWoRMS,TAY,Taaningichthys bathyphilus,SpecASFIS
218440,Trachinotus baillonii,SpecWoRMS,TBA,Trachinotus baillonii,SpecASFIS
126964,Ctenolabrus rupestris,SpecWoRMS,TBR,Ctenolabrus rupestris,SpecASFIS
137172,Stercorarius parasiticus,SpecWoRMS,TBW,Stercorarius parasiticus,SpecASFIS
273288,Trachinotus anak,SpecWoRMS,TCK,Trachinotus anak,SpecASFIS
126787,Taractes rubescens,SpecWoRMS,TCR,Taractes rubescens,SpecASFIS
206102,Batrachoides,SpecWoRMS,TDF,Batrachoides spp,SpecASFIS
140625,Todaropsis eblanae,SpecWoRMS,TDQ,Todaropsis eblanae,SpecASFIS
125450,Batrachoididae,SpecWoRMS,TFD,Batrachoididae,SpecASFIS
137174,Stercorarius skua,SpecWoRMS,TFH,Stercorarius skua,SpecASFIS
127205,Triglops murrayi,SpecWoRMS,TGM,Triglops murrayi,SpecASFIS
254529,Myoxocephalus quadricornis,SpecWoRMS,TGQ,Myoxocephalus quadricornis,SpecASFIS
280952,Gymnapistes marmoratus,SpecWoRMS,TGR,Gymnapistes marmoratus,SpecASFIS
246388,Penaeus kerathurus,SpecWoRMS,TGS,Penaeus kerathurus,SpecASFIS
231407,Mesoplodon ginkgodens,SpecWoRMS,TGW,Mesoplodon ginkgodens,SpecASFIS
125551,Polynemidae,SpecWoRMS,THF,Polynemidae,SpecASFIS
105740,Alopias,SpecWoRMS,THR,Alopias spp,SpecASFIS
126129,Microchirus,SpecWoRMS,THS,Microchirus spp,SpecASFIS
105799,Galeocerdo cuvier,SpecWoRMS,TIG,Galeocerdo cuvier,SpecASFIS
278052,Iago garricki,SpecWoRMS,TIK,Iago garricki,SpecASFIS
107112,Penaeus semisulcatus,SpecWoRMS,TIP,Penaeus semisulcatus,SpecASFIS
1517578,Latilidae,SpecWoRMS,TIS,Latilidae,SpecASFIS
