"Area_27","ICESNAME","Area"
"7.d","29F0","27.7.d"
"7.d","30F0","27.7.d"
"4.c","32F0","27.4.c"
"4.c","34F0","27.4.c"
"4.c","35F0","27.4.c"
"4.b","36F0","27.4.b"
"4.b","37F0","27.4.b"
"4.b","38F0","27.4.b"
"4.b","39F0","27.4.b"
"4.b","40F0","27.4.b"
"4.b","41F0","27.4.b"
"4.b","42F0","27.4.b"
"4.b","43F0","27.4.b"
"4.a","44F0","27.4.a"
"4.a","45F0","27.4.a"
"4.a","46F0","27.4.a"
"4.a","47F0","27.4.a"
"4.a","48F0","27.4.a"
"4.a","49F0","27.4.a"
"4.a","50F0","27.4.a"
"4.a","51F0","27.4.a"
"4.a","52F0","27.4.a"
"2.a.2","53F0","27.2.a.2"
"2.a.2","54F0","27.2.a.2"
"2.a.2","55F0","27.2.a.2"
"2.a.2","56F0","27.2.a.2"
"2.a.2","57F0","27.2.a.2"
"2.a.1","60F0","27.2.a.1"
"2.a.1","61F0","27.2.a.1"
"2.a.1","62F0","27.2.a.1"
"2.a.1","63F0","27.2.a.1"
"2.a.1","64F0","27.2.a.1"
"2.a.1","65F0","27.2.a.1"
"2.a.1","66F0","27.2.a.1"
"2.a.2","69F0","27.2.a.2"
"2.a.2","70F0","27.2.a.2"
"2.a.2","71F0","27.2.a.2"
"2.a.2","72F0","27.2.a.2"
"2.a.2","73F0","27.2.a.2"
"2.a.2","74F0","27.2.a.2"
"2.b.1","76F0","27.2.b.1"
"2.b.1","77F0","27.2.b.1"
"2.b.1","78F0","27.2.b.1"
"2.b.1","79F0","27.2.b.1"
"2.b.2","82F0","27.2.b.2"
"2.b.2","83F0","27.2.b.2"
"2.b.2","84F0","27.2.b.2"
"2.b.2","85F0","27.2.b.2"
"2.b.2","86F0","27.2.b.2"
"2.b.2","87F0","27.2.b.2"
"2.b.2","88F0","27.2.b.2"
"2.b.2","89F0","27.2.b.2"
"2.b.2","90F0","27.2.b.2"
"2.b.2","91F0","27.2.b.2"
"2.b.2","92F0","27.2.b.2"
"2.b.2","93F0","27.2.b.2"
"2.b.2","94F0","27.2.b.2"
"2.b.2","95F0","27.2.b.2"
"2.b.2","96F0","27.2.b.2"
"2.b.2","97F0","27.2.b.2"
"2.b.2","98F0","27.2.b.2"
"7.d","28F1","27.7.d"
"7.d","29F1","27.7.d"
"7.d","30F1","27.7.d"
"4.c","32F1","27.4.c"
"4.c","33F1","27.4.c"
"4.c","34F1","27.4.c"
"4.c","35F1","27.4.c"
"4.b","36F1","27.4.b"
"4.b","37F1","27.4.b"
"4.b","38F1","27.4.b"
"4.b","39F1","27.4.b"
"4.b","40F1","27.4.b"
"4.b","41F1","27.4.b"
"4.b","42F1","27.4.b"
"4.b","43F1","27.4.b"
"4.a","45F1","27.4.a"
"4.a","46F1","27.4.a"
"4.a","47F1","27.4.a"
"4.a","48F1","27.4.a"
"4.a","49F1","27.4.a"
"4.a","50F1","27.4.a"
"4.a","51F1","27.4.a"
"4.a","52F1","27.4.a"
"2.a.2","53F1","27.2.a.2"
"2.a.2","54F1","27.2.a.2"
"2.a.2","55F1","27.2.a.2"
"2.a.2","56F1","27.2.a.2"
"2.a.2","57F1","27.2.a.2"
"2.a.2","58F1","27.2.a.2"
"2.a.1","61F1","27.2.a.1"
"2.a.1","62F1","27.2.a.1"
"2.a.1","63F1","27.2.a.1"
"2.a.1","64F1","27.2.a.1"
"2.a.1","65F1","27.2.a.1"
"2.a.1","66F1","27.2.a.1"
"2.a.1","67F1","27.2.a.1"
"2.a.2","71F1","27.2.a.2"
"2.a.2","72F1","27.2.a.2"
"2.b.1","76F1","27.2.b.1"
"2.b.1","77F1","27.2.b.1"
"2.b.1","78F1","27.2.b.1"
"2.b.1","79F1","27.2.b.1"
"2.b.2","81F1","27.2.b.2"
"2.b.2","82F1","27.2.b.2"
"2.b.2","83F1","27.2.b.2"
"2.b.2","84F1","27.2.b.2"
"2.b.2","85F1","27.2.b.2"
"2.b.2","86F1","27.2.b.2"
"2.b.2","87F1","27.2.b.2"
"2.b.2","88F1","27.2.b.2"
"2.b.2","89F1","27.2.b.2"
"2.b.2","90F1","27.2.b.2"
"2.b.2","91F1","27.2.b.2"
"2.b.2","92F1","27.2.b.2"
"2.b.2","93F1","27.2.b.2"
"2.b.2","94F1","27.2.b.2"
"2.b.2","95F1","27.2.b.2"
"2.b.2","96F1","27.2.b.2"
"2.b.2","97F1","27.2.b.2"
"2.b.2","98F1","27.2.b.2"
"7.d","30F2","27.7.d"
"4.c","32F2","27.4.c"
"4.c","33F2","27.4.c"
"4.c","34F2","27.4.c"
"4.c","35F2","27.4.c"
"4.b","36F2","27.4.b"
"4.b","37F2","27.4.b"
"4.b","38F2","27.4.b"
"4.b","39F2","27.4.b"
"4.b","40F2","27.4.b"
"4.b","41F2","27.4.b"
"4.b","42F2","27.4.b"
"4.b","43F2","27.4.b"
"4.a","45F2","27.4.a"
"4.a","46F2","27.4.a"
"4.a","47F2","27.4.a"
"4.a","48F2","27.4.a"
"4.a","49F2","27.4.a"
"4.a","50F2","27.4.a"
"4.a","51F2","27.4.a"
"4.a","52F2","27.4.a"
"2.a.2","53F2","27.2.a.2"
"2.a.2","54F2","27.2.a.2"
"2.a.2","55F2","27.2.a.2"
"2.a.2","56F2","27.2.a.2"
"2.a.2","57F2","27.2.a.2"
"2.a.2","58F2","27.2.a.2"
"2.a.2","59F2","27.2.a.2"
"2.a.1","62F2","27.2.a.1"
"2.a.1","63F2","27.2.a.1"
"2.a.1","64F2","27.2.a.1"
"2.a.1","65F2","27.2.a.1"
"2.a.1","66F2","27.2.a.1"
"2.a.1","67F2","27.2.a.1"
"2.a.1","68F2","27.2.a.1"
"2.a.1","69F2","27.2.a.1"
"2.a.1","74F2","27.2.a.1"
"2.a.1","75F2","27.2.a.1"
"2.b.1","76F2","27.2.b.1"
"2.b.1","77F2","27.2.b.1"
"2.b.1","78F2","27.2.b.1"
"2.b.2","81F2","27.2.b.2"
"2.b.2","82F2","27.2.b.2"
"2.b.2","83F2","27.2.b.2"
"2.b.2","84F2","27.2.b.2"
"2.b.2","85F2","27.2.b.2"
"2.b.2","86F2","27.2.b.2"
"2.b.2","87F2","27.2.b.2"
"2.b.2","88F2","27.2.b.2"
"2.b.2","89F2","27.2.b.2"
"2.b.2","90F2","27.2.b.2"
"2.b.2","91F2","27.2.b.2"
"2.b.2","92F2","27.2.b.2"
"2.b.2","93F2","27.2.b.2"
"2.b.2","94F2","27.2.b.2"
"2.b.2","95F2","27.2.b.2"
"2.b.2","96F2","27.2.b.2"
"2.b.2","97F2","27.2.b.2"
"2.b.2","98F2","27.2.b.2"
"4.c","31F3","27.4.c"
"4.c","32F3","27.4.c"
"4.c","33F3","27.4.c"
"4.c","34F3","27.4.c"
"4.c","35F3","27.4.c"
"4.b","36F3","27.4.b"
"4.b","37F3","27.4.b"
"4.b","38F3","27.4.b"
"4.b","39F3","27.4.b"
"4.b","40F3","27.4.b"
"4.b","41F3","27.4.b"
"4.b","42F3","27.4.b"
"4.b","43F3","27.4.b"
"4.a","45F3","27.4.a"
"4.a","46F3","27.4.a"
"4.a","47F3","27.4.a"
"4.a","48F3","27.4.a"
"4.a","49F3","27.4.a"
"4.a","50F3","27.4.a"
"4.a","51F3","27.4.a"
"4.a","52F3","27.4.a"
"2.a.2","53F3","27.2.a.2"
"2.a.2","54F3","27.2.a.2"
"2.a.2","55F3","27.2.a.2"
"2.a.2","56F3","27.2.a.2"
"2.a.2","57F3","27.2.a.2"
"2.a.2","58F3","27.2.a.2"
"2.a.2","59F3","27.2.a.2"
"2.a.2","60F3","27.2.a.2"
"2.a.1","68F3","27.2.a.1"
"2.a.1","69F3","27.2.a.1"
"2.a.1","70F3","27.2.a.1"
"2.a.1","71F3","27.2.a.1"
"2.a.1","72F3","27.2.a.1"
"2.a.1","73F3","27.2.a.1"
"2.a.1","74F3","27.2.a.1"
"2.a.1","75F3","27.2.a.1"
"2.b.1","76F3","27.2.b.1"
"2.b.1","77F3","27.2.b.1"
"2.b.2","80F3","27.2.b.2"
"2.b.2","81F3","27.2.b.2"
"2.b.2","82F3","27.2.b.2"
"2.b.2","83F3","27.2.b.2"
"2.b.2","84F3","27.2.b.2"
"2.b.2","85F3","27.2.b.2"
"2.b.2","86F3","27.2.b.2"
"2.b.2","87F3","27.2.b.2"
"2.b.2","88F3","27.2.b.2"
"2.b.2","89F3","27.2.b.2"
"2.b.2","90F3","27.2.b.2"
"2.b.2","91F3","27.2.b.2"
"2.b.2","92F3","27.2.b.2"
"2.b.2","93F3","27.2.b.2"
"2.b.2","94F3","27.2.b.2"
"2.b.2","95F3","27.2.b.2"
"2.b.2","96F3","27.2.b.2"
"2.b.2","97F3","27.2.b.2"
"2.b.2","98F3","27.2.b.2"
"4.c","31F4","27.4.c"
"4.c","32F4","27.4.c"
"4.c","33F4","27.4.c"
"4.c","34F4","27.4.c"
"4.c","35F4","27.4.c"
"4.b","36F4","27.4.b"
"4.b","37F4","27.4.b"
"4.b","38F4","27.4.b"
"4.b","39F4","27.4.b"
"4.b","40F4","27.4.b"
"4.b","41F4","27.4.b"
"4.b","42F4","27.4.b"
"4.b","43F4","27.4.b"
"4.a","45F4","27.4.a"
"4.a","46F4","27.4.a"
"4.a","47F4","27.4.a"
"4.a","48F4","27.4.a"
"4.a","49F4","27.4.a"
"4.a","50F4","27.4.a"
"4.a","51F4","27.4.a"
"4.a","52F4","27.4.a"
"2.a.2","53F4","27.2.a.2"
"2.a.2","54F4","27.2.a.2"
"2.a.2","55F4","27.2.a.2"
"2.a.2","56F4","27.2.a.2"
"2.a.2","57F4","27.2.a.2"
"2.a.2","58F4","27.2.a.2"
"2.a.2","59F4","27.2.a.2"
"2.a.2","60F4","27.2.a.2"
"2.a.2","61F4","27.2.a.2"
"2.a.2","62F4","27.2.a.2"
"2.a.2","63F4","27.2.a.2"
"2.a.2","64F4","27.2.a.2"
"2.a.2","65F4","27.2.a.2"
"2.a.2","66F4","27.2.a.2"
"2.a.1","69F4","27.2.a.1"
"2.a.1","70F4","27.2.a.1"
"2.a.1","71F4","27.2.a.1"
"2.a.1","72F4","27.2.a.1"
"2.a.1","73F4","27.2.a.1"
"2.a.1","74F4","27.2.a.1"
"2.a.1","75F4","27.2.a.1"
"2.b.1","76F4","27.2.b.1"
"2.b.1","77F4","27.2.b.1"
"2.b.2","79F4","27.2.b.2"
"2.b.2","80F4","27.2.b.2"
"2.b.2","81F4","27.2.b.2"
"2.b.2","82F4","27.2.b.2"
"2.b.2","83F4","27.2.b.2"
"2.b.2","84F4","27.2.b.2"
"2.b.2","85F4","27.2.b.2"
"2.b.2","86F4","27.2.b.2"
"2.b.2","87F4","27.2.b.2"
"2.b.2","88F4","27.2.b.2"
"2.b.2","89F4","27.2.b.2"
"2.b.2","90F4","27.2.b.2"
"2.b.2","91F4","27.2.b.2"
"2.b.2","92F4","27.2.b.2"
"2.b.2","93F4","27.2.b.2"
"2.b.2","94F4","27.2.b.2"
"2.b.2","95F4","27.2.b.2"
"2.b.2","96F4","27.2.b.2"
"2.b.2","97F4","27.2.b.2"
"2.b.2","98F4","27.2.b.2"
"4.c","32F5","27.4.c"
"4.c","33F5","27.4.c"
"4.c","34F5","27.4.c"
"4.c","35F5","27.4.c"
"4.b","36F5","27.4.b"
"4.b","37F5","27.4.b"
"4.b","38F5","27.4.b"
"4.b","39F5","27.4.b"
"4.b","40F5","27.4.b"
"4.b","41F5","27.4.b"
"4.b","42F5","27.4.b"
"4.b","43F5","27.4.b"
"4.a","45F5","27.4.a"
"4.a","46F5","27.4.a"
"4.a","47F5","27.4.a"
"4.a","48F5","27.4.a"
"4.a","49F5","27.4.a"
"4.a","50F5","27.4.a"
"4.a","51F5","27.4.a"
"4.a","52F5","27.4.a"
"2.a.2","53F5","27.2.a.2"
"2.a.2","54F5","27.2.a.2"
"2.a.2","55F5","27.2.a.2"
"2.a.2","56F5","27.2.a.2"
"2.a.2","57F5","27.2.a.2"
"2.a.2","58F5","27.2.a.2"
"2.a.2","59F5","27.2.a.2"
"2.a.2","60F5","27.2.a.2"
"2.a.2","61F5","27.2.a.2"
"2.a.2","62F5","27.2.a.2"
"2.a.2","63F5","27.2.a.2"
"2.a.2","64F5","27.2.a.2"
"2.a.2","65F5","27.2.a.2"
"2.a.2","66F5","27.2.a.2"
"2.a.2","67F5","27.2.a.2"
"2.a.1","70F5","27.2.a.1"
"2.a.1","71F5","27.2.a.1"
"2.a.1","72F5","27.2.a.1"
"2.a.1","73F5","27.2.a.1"
"2.a.1","74F5","27.2.a.1"
"2.a.1","75F5","27.2.a.1"
"2.b.1","76F5","27.2.b.1"
"2.b.2","79F5","27.2.b.2"
"2.b.2","80F5","27.2.b.2"
"2.b.2","81F5","27.2.b.2"
"2.b.2","82F5","27.2.b.2"
"2.b.2","83F5","27.2.b.2"
"2.b.2","84F5","27.2.b.2"
"2.b.2","85F5","27.2.b.2"
"2.b.2","86F5","27.2.b.2"
"2.b.2","87F5","27.2.b.2"
"2.b.2","88F5","27.2.b.2"
"2.b.2","89F5","27.2.b.2"
"2.b.2","90F5","27.2.b.2"
"2.b.2","91F5","27.2.b.2"
"2.b.2","92F5","27.2.b.2"
"2.b.2","93F5","27.2.b.2"
"2.b.2","94F5","27.2.b.2"
"2.b.2","95F5","27.2.b.2"
"2.b.2","96F5","27.2.b.2"
"2.b.2","97F5","27.2.b.2"
"2.b.2","98F5","27.2.b.2"
"4.c","35F6","27.4.c"
"4.b","36F6","27.4.b"
"4.b","37F6","27.4.b"
"4.b","38F6","27.4.b"
"4.b","39F6","27.4.b"
"4.b","40F6","27.4.b"
"4.b","41F6","27.4.b"
"4.b","42F6","27.4.b"
"4.b","43F6","27.4.b"
"4.a","45F6","27.4.a"
"4.a","46F6","27.4.a"
"4.a","47F6","27.4.a"
"4.a","48F6","27.4.a"
"4.a","49F6","27.4.a"
"4.a","50F6","27.4.a"
"4.a","51F6","27.4.a"
"4.a","52F6","27.4.a"
"2.a.2","53F6","27.2.a.2"
"2.a.2","54F6","27.2.a.2"
"2.a.2","55F6","27.2.a.2"
"2.a.2","56F6","27.2.a.2"
"2.a.2","57F6","27.2.a.2"
"2.a.2","58F6","27.2.a.2"
"2.a.2","59F6","27.2.a.2"
"2.a.2","60F6","27.2.a.2"
"2.a.2","61F6","27.2.a.2"
"2.a.2","62F6","27.2.a.2"
"2.a.2","63F6","27.2.a.2"
"2.a.2","64F6","27.2.a.2"
"2.a.2","65F6","27.2.a.2"
"2.a.2","66F6","27.2.a.2"
"2.a.2","67F6","27.2.a.2"
"2.a.2","68F6","27.2.a.2"
"2.a.1","71F6","27.2.a.1"
"2.a.1","72F6","27.2.a.1"
"2.a.1","73F6","27.2.a.1"
"2.a.1","74F6","27.2.a.1"
"2.a.1","75F6","27.2.a.1"
"2.b.2","78F6","27.2.b.2"
"2.b.2","79F6","27.2.b.2"
"2.b.2","80F6","27.2.b.2"
"2.b.2","81F6","27.2.b.2"
"2.b.2","82F6","27.2.b.2"
"2.b.2","83F6","27.2.b.2"
"2.b.2","84F6","27.2.b.2"
"2.b.2","85F6","27.2.b.2"
"2.b.2","86F6","27.2.b.2"
"2.b.2","87F6","27.2.b.2"
"2.b.2","88F6","27.2.b.2"
"2.b.2","89F6","27.2.b.2"
"2.b.2","90F6","27.2.b.2"
"2.b.2","91F6","27.2.b.2"
"2.b.2","92F6","27.2.b.2"
"2.b.2","93F6","27.2.b.2"
"2.b.2","94F6","27.2.b.2"
"2.b.2","95F6","27.2.b.2"
"2.b.2","96F6","27.2.b.2"
"2.b.2","97F6","27.2.b.2"
"2.b.2","98F6","27.2.b.2"
"4.c","35F7","27.4.c"
"4.b","36F7","27.4.b"
"4.b","37F7","27.4.b"
"4.b","38F7","27.4.b"
"4.b","39F7","27.4.b"
"4.b","40F7","27.4.b"
"4.b","41F7","27.4.b"
"4.b","42F7","27.4.b"
"4.a","49F7","27.4.a"
"4.a","50F7","27.4.a"
"4.a","51F7","27.4.a"
"2.a.2","53F7","27.2.a.2"
"2.a.2","54F7","27.2.a.2"
"2.a.2","55F7","27.2.a.2"
"2.a.2","56F7","27.2.a.2"
"2.a.2","57F7","27.2.a.2"
"2.a.2","58F7","27.2.a.2"
"2.a.2","59F7","27.2.a.2"
"2.a.2","60F7","27.2.a.2"
"2.a.2","61F7","27.2.a.2"
"2.a.2","62F7","27.2.a.2"
"2.a.2","63F7","27.2.a.2"
"2.a.2","64F7","27.2.a.2"
"2.a.2","65F7","27.2.a.2"
"2.a.2","66F7","27.2.a.2"
"2.a.2","67F7","27.2.a.2"
"2.a.2","68F7","27.2.a.2"
"2.a.2","69F7","27.2.a.2"
"2.a.1","72F7","27.2.a.1"
"2.a.1","73F7","27.2.a.1"
"2.a.1","74F7","27.2.a.1"
"2.b.2","77F7","27.2.b.2"
"2.b.2","78F7","27.2.b.2"
"2.b.2","79F7","27.2.b.2"
"2.b.2","80F7","27.2.b.2"
"2.b.2","81F7","27.2.b.2"
"2.b.2","82F7","27.2.b.2"
"2.b.2","83F7","27.2.b.2"
"2.b.2","84F7","27.2.b.2"
"2.b.2","85F7","27.2.b.2"
"2.b.2","86F7","27.2.b.2"
"2.b.2","87F7","27.2.b.2"
"2.b.2","88F7","27.2.b.2"
"2.b.2","89F7","27.2.b.2"
"2.b.2","90F7","27.2.b.2"
"2.b.2","91F7","27.2.b.2"
"2.b.2","92F7","27.2.b.2"
"2.b.2","93F7","27.2.b.2"
"2.b.2","94F7","27.2.b.2"
"2.b.2","95F7","27.2.b.2"
"2.b.2","96F7","27.2.b.2"
"2.b.2","97F7","27.2.b.2"
"2.b.2","98F7","27.2.b.2"
"4.b","35F8","27.4.b"
"4.b","36F8","27.4.b"
"4.b","37F8","27.4.b"
"4.b","38F8","27.4.b"
"4.b","39F8","27.4.b"
"4.b","40F8","27.4.b"
"4.b","41F8","27.4.b"
"4.b","42F8","27.4.b"
"3.a.20","44F8","27.3.a.20"
"3.a.20","45F8","27.3.a.20"
"3.a.20","46F8","27.3.a.20"
"2.a.2","54F8","27.2.a.2"
"2.a.2","55F8","27.2.a.2"
"2.a.2","56F8","27.2.a.2"
"2.a.2","57F8","27.2.a.2"
"2.a.2","58F8","27.2.a.2"
"2.a.2","59F8","27.2.a.2"
"2.a.2","60F8","27.2.a.2"
"2.a.2","61F8","27.2.a.2"
"2.a.2","62F8","27.2.a.2"
"2.a.2","63F8","27.2.a.2"
"2.a.2","64F8","27.2.a.2"
"2.a.2","65F8","27.2.a.2"
"2.a.2","66F8","27.2.a.2"
"2.a.2","67F8","27.2.a.2"
"2.a.2","68F8","27.2.a.2"
"2.a.2","69F8","27.2.a.2"
"2.a.2","70F8","27.2.a.2"
"2.a.1","73F8","27.2.a.1"
"2.b.2","76F8","27.2.b.2"
"2.b.2","77F8","27.2.b.2"
"2.b.2","78F8","27.2.b.2"
"2.b.2","79F8","27.2.b.2"
"2.b.2","80F8","27.2.b.2"
"2.b.2","81F8","27.2.b.2"
"2.b.2","82F8","27.2.b.2"
"2.b.2","83F8","27.2.b.2"
"2.b.2","84F8","27.2.b.2"
"2.b.2","85F8","27.2.b.2"
"2.b.2","86F8","27.2.b.2"
"2.b.2","87F8","27.2.b.2"
"2.b.2","88F8","27.2.b.2"
"2.b.2","89F8","27.2.b.2"
"2.b.2","90F8","27.2.b.2"
"2.b.2","91F8","27.2.b.2"
"2.b.2","92F8","27.2.b.2"
"2.b.2","93F8","27.2.b.2"
"2.b.2","94F8","27.2.b.2"
"2.b.2","95F8","27.2.b.2"
"2.b.2","96F8","27.2.b.2"
"2.b.2","97F8","27.2.b.2"
"2.b.2","98F8","27.2.b.2"
"4.b","35F9","27.4.b"
"4.b","36F9","27.4.b"
"3.c.22","39F9","27.3.c.22"
"3.c.22","40F9","27.3.c.22"
"3.a.20","44F9","27.3.a.20"
"3.a.20","45F9","27.3.a.20"
"3.a.20","46F9","27.3.a.20"
"3.a.20","47F9","27.3.a.20"
"3.a.20","48F9","27.3.a.20"
"2.a.2","55F9","27.2.a.2"
"2.a.2","56F9","27.2.a.2"
"2.a.2","57F9","27.2.a.2"
"2.a.2","58F9","27.2.a.2"
"2.a.2","59F9","27.2.a.2"
"2.a.2","60F9","27.2.a.2"
"2.a.2","61F9","27.2.a.2"
"2.a.2","62F9","27.2.a.2"
"2.a.2","63F9","27.2.a.2"
"2.a.2","64F9","27.2.a.2"
"2.a.2","65F9","27.2.a.2"
"2.a.2","66F9","27.2.a.2"
"2.a.2","67F9","27.2.a.2"
"2.a.2","68F9","27.2.a.2"
"2.a.2","69F9","27.2.a.2"
"2.a.2","70F9","27.2.a.2"
"2.a.2","71F9","27.2.a.2"
"2.a.2","75F9","27.2.a.2"
"2.b.2","76F9","27.2.b.2"
"2.b.2","77F9","27.2.b.2"
"2.b.2","78F9","27.2.b.2"
"2.b.2","79F9","27.2.b.2"
"2.b.2","80F9","27.2.b.2"
"2.b.2","81F9","27.2.b.2"
"2.b.2","82F9","27.2.b.2"
"2.b.2","83F9","27.2.b.2"
"2.b.2","84F9","27.2.b.2"
"2.b.2","85F9","27.2.b.2"
"2.b.2","86F9","27.2.b.2"
"2.b.2","87F9","27.2.b.2"
"2.b.2","88F9","27.2.b.2"
"2.b.2","89F9","27.2.b.2"
"2.b.2","90F9","27.2.b.2"
"2.b.2","91F9","27.2.b.2"
"2.b.2","92F9","27.2.b.2"
"2.b.2","93F9","27.2.b.2"
"2.b.2","94F9","27.2.b.2"
"2.b.2","95F9","27.2.b.2"
"2.b.2","96F9","27.2.b.2"
"2.b.2","97F9","27.2.b.2"
"2.b.2","98F9","27.2.b.2"
"4.b","35G0","27.4.b"
"3.c.22","37G0","27.3.c.22"
"3.c.22","38G0","27.3.c.22"
"3.c.22","39G0","27.3.c.22"
"3.c.22","40G0","27.3.c.22"
"3.a.20","45G0","27.3.a.20"
"3.a.20","46G0","27.3.a.20"
"3.a.20","47G0","27.3.a.20"
"3.a.20","48G0","27.3.a.20"
"2.a.2","55G0","27.2.a.2"
"2.a.2","56G0","27.2.a.2"
"2.a.2","57G0","27.2.a.2"
"2.a.2","58G0","27.2.a.2"
"2.a.2","59G0","27.2.a.2"
"2.a.2","60G0","27.2.a.2"
"2.a.2","61G0","27.2.a.2"
"2.a.2","62G0","27.2.a.2"
"2.a.2","63G0","27.2.a.2"
"2.a.2","64G0","27.2.a.2"
"2.a.2","65G0","27.2.a.2"
"2.a.2","66G0","27.2.a.2"
"2.a.2","67G0","27.2.a.2"
"2.a.2","68G0","27.2.a.2"
"2.a.2","69G0","27.2.a.2"
"2.a.2","70G0","27.2.a.2"
"2.a.2","71G0","27.2.a.2"
"2.a.2","72G0","27.2.a.2"
"2.a.2","74G0","27.2.a.2"
"2.a.2","75G0","27.2.a.2"
"2.b.2","76G0","27.2.b.2"
"2.b.2","77G0","27.2.b.2"
"2.b.2","78G0","27.2.b.2"
"2.b.2","79G0","27.2.b.2"
"2.b.2","80G0","27.2.b.2"
"2.b.2","81G0","27.2.b.2"
"2.b.2","82G0","27.2.b.2"
"2.b.2","83G0","27.2.b.2"
"2.b.2","84G0","27.2.b.2"
"2.b.2","85G0","27.2.b.2"
"2.b.2","86G0","27.2.b.2"
"2.b.2","87G0","27.2.b.2"
"2.b.2","88G0","27.2.b.2"
"2.b.2","89G0","27.2.b.2"
"2.b.2","90G0","27.2.b.2"
"2.b.2","91G0","27.2.b.2"
"2.b.2","92G0","27.2.b.2"
"2.b.2","93G0","27.2.b.2"
"2.b.2","94G0","27.2.b.2"
"2.b.2","95G0","27.2.b.2"
"2.b.2","96G0","27.2.b.2"
"2.b.2","97G0","27.2.b.2"
"2.b.2","98G0","27.2.b.2"
"4.b","34G1","27.4.b"
"4.b","35G1","27.4.b"
"3.c.22","36G1","27.3.c.22"
"3.c.22","37G1","27.3.c.22"
"3.c.22","39G1","27.3.c.22"
"3.a.21","42G1","27.3.a.21"
"3.a.20","45G1","27.3.a.20"
"3.a.20","46G1","27.3.a.20"
"3.a.20","47G1","27.3.a.20"
"2.a.2","56G1","27.2.a.2"
"2.a.2","57G1","27.2.a.2"
"2.a.2","58G1","27.2.a.2"
"2.a.2","59G1","27.2.a.2"
"2.a.2","60G1","27.2.a.2"
"2.a.2","61G1","27.2.a.2"
"2.a.2","62G1","27.2.a.2"
"2.a.2","63G1","27.2.a.2"
"2.a.2","64G1","27.2.a.2"
"2.a.2","65G1","27.2.a.2"
"2.a.2","66G1","27.2.a.2"
"2.a.2","67G1","27.2.a.2"
"2.a.2","68G1","27.2.a.2"
"2.a.2","69G1","27.2.a.2"
"2.a.2","70G1","27.2.a.2"
"2.a.2","71G1","27.2.a.2"
"2.a.2","72G1","27.2.a.2"
"2.a.2","73G1","27.2.a.2"
"2.a.2","74G1","27.2.a.2"
"2.a.2","75G1","27.2.a.2"
"2.b.2","76G1","27.2.b.2"
"2.b.2","77G1","27.2.b.2"
"2.b.2","78G1","27.2.b.2"
"2.b.2","79G1","27.2.b.2"
"2.b.2","80G1","27.2.b.2"
"2.b.2","81G1","27.2.b.2"
"2.b.2","82G1","27.2.b.2"
"2.b.2","83G1","27.2.b.2"
"2.b.2","84G1","27.2.b.2"
"2.b.2","85G1","27.2.b.2"
"2.b.2","86G1","27.2.b.2"
"2.b.2","87G1","27.2.b.2"
"2.b.2","88G1","27.2.b.2"
"2.b.2","89G1","27.2.b.2"
"2.b.2","90G1","27.2.b.2"
"2.b.2","91G1","27.2.b.2"
"2.b.2","92G1","27.2.b.2"
"2.b.2","93G1","27.2.b.2"
"2.b.2","94G1","27.2.b.2"
"2.b.2","95G1","27.2.b.2"
"2.b.2","96G1","27.2.b.2"
"2.b.2","97G1","27.2.b.2"
"2.b.2","98G1","27.2.b.2"
"4.b","34G2","27.4.b"
"3.d.24","37G2","27.3.d.24"
"3.d.24","38G2","27.3.d.24"
"3.a.21","42G2","27.3.a.21"
"3.a.21","43G2","27.3.a.21"
"3.a.20","44G2","27.3.a.20"
"2.a.2","58G2","27.2.a.2"
"2.a.2","59G2","27.2.a.2"
"2.a.2","60G2","27.2.a.2"
"2.a.2","61G2","27.2.a.2"
"2.a.2","62G2","27.2.a.2"
"2.a.2","63G2","27.2.a.2"
"2.a.2","64G2","27.2.a.2"
"2.a.2","65G2","27.2.a.2"
"2.a.2","66G2","27.2.a.2"
"2.a.2","67G2","27.2.a.2"
"2.a.2","68G2","27.2.a.2"
"2.a.2","69G2","27.2.a.2"
"2.a.2","70G2","27.2.a.2"
"2.a.2","71G2","27.2.a.2"
"2.a.2","72G2","27.2.a.2"
"2.a.2","73G2","27.2.a.2"
"2.a.2","74G2","27.2.a.2"
"2.a.2","75G2","27.2.a.2"
"2.b.2","76G2","27.2.b.2"
"2.b.2","77G2","27.2.b.2"
"2.b.2","78G2","27.2.b.2"
"2.b.2","79G2","27.2.b.2"
"2.b.2","80G2","27.2.b.2"
"2.b.2","81G2","27.2.b.2"
"2.b.2","82G2","27.2.b.2"
"2.b.2","83G2","27.2.b.2"
"2.b.2","84G2","27.2.b.2"
"2.b.2","85G2","27.2.b.2"
"2.b.2","86G2","27.2.b.2"
"2.b.2","87G2","27.2.b.2"
"2.b.2","88G2","27.2.b.2"
"2.b.2","89G2","27.2.b.2"
"2.b.2","90G2","27.2.b.2"
"2.b.2","91G2","27.2.b.2"
"2.b.2","92G2","27.2.b.2"
"2.b.2","93G2","27.2.b.2"
"2.b.2","94G2","27.2.b.2"
"2.b.2","95G2","27.2.b.2"
"2.b.2","96G2","27.2.b.2"
"2.b.2","97G2","27.2.b.2"
"2.b.2","98G2","27.2.b.2"
"3.d.24","36G3","27.3.d.24"
"3.d.24","37G3","27.3.d.24"
"3.d.24","38G3","27.3.d.24"
"3.d.24","39G3","27.3.d.24"
